cr_gdp,dy,cr,fd0,fd1,fd2
125.4,0.99025,0,1,0.8512,0.6139
127.6,0.70643,0,1,0.85057,0.56221
129.7,0.5675,0,1,0.84994,0.51053
131.1,0.74895,0,1,0.85183,0.54243
131.6,0.60305,0,1,0.85373,0.57432
134.2,0.74831,0,1,0.85562,0.60622
134.9,0.98194,0,1,0.85751,0.63812
136.9,0.67684,0,1,0.86005,0.63743
137.9,0.68395,0,1,0.8626,0.63674
142.1,1.0216,0,1,0.86514,0.63604
144.3,0.60567,0,1,0.86768,0.63535
148.5,0.7729,0,1,0.86963,0.64
150,1.0023,0,1,0.87158,0.64464
153.9,0.61347,0,1,0.87353,0.64929
156.9,1.0065,0,1,0.87548,0.65393
162.4,1.0141,0,1,0.87682,0.67674
164.4,0.94376,0,1,0.87817,0.69955
169.9,1.0403,0,1,0.87952,0.72235
176.2,1.0771,0,1,0.88086,0.74516
182.2,1.0389,0,1,0.88185,0.74434
186.1,0.98242,0,1,0.88283,0.74353
192.7,0.94519,0,1,0.88382,0.74271
195.8,1.0178,0,1,0.88481,0.74189
202,0.80775,0,1,0.87591,0.73931
203.8,0.80775,0,1,0.86702,0.73673
205.8,0.85689,0,1,0.85813,0.73415
204.9,0.45516,1,1,0.84924,0.73156
207.6,0.055686,1,1,0.85659,0.72262
208.3,-0.75849,1,1,0.86394,0.71368
209.6,-1.0123,1,1,0.87129,0.70474
211.4,-1.6122,0,1,0.87864,0.69579
213.6,-0.97304,0,1,0.8782,0.65685
214.7,-0.3116,0,1,0.87776,0.6179
214.5,-0.062808,0,1,0.87732,0.57895
215.4,0.30142,0,1,0.87688,0.54
218.1,0.18182,0,1,0.87215,0.53623
216.6,0.048454,0,1,0.86742,0.53247
216,-0.0014792,0,1,0.86268,0.5287
214.2,-0.92628,0,1,0.85795,0.52493
215.1,-0.31739,0,1,0.8328,0.52736
214.8,-0.65019,0,1,0.80765,0.52979
214.3,-0.65067,0,1,0.7825,0.53222
215,-0.94156,0,1,0.75736,0.53465
214.9,-0.96588,0,1,0.78227,0.54111
213.1,-0.51099,0,1,0.80719,0.54757
206.8,-0.76558,0,1,0.83211,0.55403
203.9,-0.32014,0,1,0.85702,0.56049
201.9,-0.087526,0,1,0.85796,0.61148
199.8,-0.054742,0,1,0.85889,0.66247
197.3,0.16648,0,1,0.85983,0.71347
194,0.36676,0,1,0.86076,0.76446
193.1,0.46228,0,1,0.85945,0.76295
190.9,0.73731,0,1,0.85815,0.76145
186.6,0.85471,0,1,0.85684,0.75995
185.5,1.1411,0,1,0.85553,0.75844
181.5,1.0671,0,1,0.85235,0.76047
177.7,0.90591,0,1,0.84918,0.76249
174.6,0.9644,0,1,0.84601,0.76451
171.2,0.67537,0,1,0.84283,0.76653
171.1,0.41853,0,1,0.84283,0.76653
168.8,0.88316,0,1,0.84283,0.76653
166.3,0.46349,0,1,0.84283,0.76653
104.7,3.0799,0,0.34888,0.63311,0.073873
104.6,-4.8847,0,0.3408,0.61048,0.07751
103,3.7263,0,0.33271,0.58784,0.081147
100.7,-1.9764,0,0.32463,0.5652,0.084783
101,0.61228,0,0.31655,0.54257,0.08842
101.5,-0.062062,0,0.31576,0.53804,0.088369
102,0.76436,0,0.31497,0.53352,0.088318
102.6,-1.1289,0,0.31418,0.529,0.088268
103.6,0.28363,0,0.31339,0.52447,0.088217
104.4,2.0903,0,0.31184,0.5262,0.099167
105.1,-1.2493,0,0.3103,0.52793,0.11012
105.5,1.9296,0,0.30876,0.52966,0.12107
105.5,-1.1379,0,0.30722,0.53138,0.13202
105.2,0.78531,0,0.30647,0.52998,0.1868
104.9,1.121,0,0.30573,0.52857,0.24159
104.4,1.9947,0,0.30498,0.52717,0.29638
104.5,2.2318,0,0.30424,0.52576,0.35116
104.6,-1.5251,0,0.30576,0.53153,0.36918
104.7,1.3134,0,0.30727,0.5373,0.38719
105,0.92554,0,0.30879,0.54307,0.40521
105.4,0.13877,0,0.31031,0.54883,0.42323
105.9,1.0514,0,0.33183,0.58046,0.41571
106.4,1.0974,0,0.35335,0.61208,0.4082
106.8,-1.01,0,0.37486,0.6437,0.40069
109.3,2.0033,0,0.39638,0.67532,0.39318
111.7,0.49928,0,0.39459,0.66565,0.39293
113.9,0.48784,0,0.39279,0.65598,0.39267
116.1,0.30322,0,0.391,0.6463,0.39241
118.5,0.45522,0,0.3892,0.63663,0.39216
121,2.1879,0,0.3987,0.63985,0.39183
123.3,1.1301,0,0.40819,0.64308,0.3915
125.5,0.3106,0,0.41768,0.6463,0.39117
128.8,0.47733,0,0.42717,0.64953,0.39084
131.9,0.19322,0,0.41553,0.61551,0.40473
134.7,0.1652,0,0.40389,0.58149,0.41862
137.2,2.0947,0,0.39225,0.54746,0.43251
140.5,0.16458,0,0.38061,0.51344,0.4464
143.5,0.67314,0,0.37422,0.49743,0.44212
146.3,0.030817,0,0.36783,0.48143,0.43785
148.9,1.2987,0,0.36145,0.46542,0.43357
150.7,0.21213,0,0.35506,0.44941,0.4293
152.5,-0.30558,0,0.34707,0.43543,0.39681
154.3,-0.79605,1,0.33908,0.42145,0.36433
156.1,1.1295,1,0.33109,0.40748,0.33185
153,-0.31185,1,0.3231,0.3935,0.29936
150.4,-1.1538,1,0.32457,0.44027,0.28846
148.3,-0.48707,1,0.32604,0.48704,0.27755
147,-0.15506,1,0.32751,0.53381,0.26664
147.9,0.91339,1,0.32898,0.58058,0.25573
149.5,-0.51497,1,0.32499,0.60668,0.26611
151.5,-1.458,1,0.321,0.63278,0.27649
153.6,-1.3818,1,0.31701,0.65888,0.28686
154.5,-1.1827,1,0.31303,0.68498,0.29724
155,0.62622,1,0.31323,0.70938,0.28627
154.7,1.2954,1,0.31343,0.73377,0.27529
153.9,-0.66534,1,0.31363,0.75817,0.26431
151.7,1.8624,1,0.31383,0.78256,0.25334
149.1,1.1178,1,0.31298,0.7851,0.25303
146.8,0.95419,1,0.31213,0.78764,0.25272
144,1.4285,1,0.31128,0.79018,0.25242
140.6,1.4215,1,0.31043,0.79272,0.25211
137.2,0.52575,1,0.32007,0.80086,0.26253
134.1,0.35555,1,0.32972,0.80901,0.27294
131.4,1.3334,1,0.33936,0.81715,0.28336
130.5,0.36744,0,0.34901,0.8253,0.29377
128.7,-0.75578,0,0.3571,0.82765,0.31805
128.1,0.46595,0,0.36519,0.83,0.34234
129.9,0.76387,0,0.37328,0.83234,0.36662
140.4,0.5935,0,0.38138,0.83469,0.3909
139.4,1.2537,0,0.38292,0.83517,0.39406
138.4,0.99312,0,0.38447,0.83564,0.39722
137.1,1.6911,0,0.38602,0.83612,0.40037
138.9,0.2434,0,0.38756,0.83659,0.40353
138,1.61,0,0.39504,0.83821,0.42765
140.6,0.51189,0,0.40251,0.83982,0.45176
141.9,1.1148,0,0.40998,0.84144,0.47588
144.1,1.4636,0,0.41745,0.84305,0.5
143.8,0.31617,0,0.41889,0.84675,0.5
143.7,0.98651,0,0.42033,0.85046,0.5
147.5,1.8182,0,0.42177,0.85416,0.5
146.3,0.70976,0,0.42321,0.85786,0.5
146.5,2.1726,0,0.42735,0.85781,0.5
149.3,0.86395,0,0.4315,0.85777,0.5
153.6,0.28019,0,0.43564,0.85773,0.5
152.7,-0.26671,0,0.43978,0.85768,0.5
154.7,0.45472,0,0.43733,0.84974,0.49061
156.3,0.61123,0,0.43488,0.84181,0.48122
161.5,0.60214,0,0.43242,0.83387,0.47183
160,-0.043744,0,0.42997,0.82593,0.46243
160.5,1.3728,0,0.43107,0.83226,0.47183
160.4,0.19002,0,0.43217,0.83859,0.48122
162.7,0.44435,0,0.43326,0.84492,0.49061
160.8,1.1861,0,0.43436,0.85126,0.5
162.3,-0.42503,0,0.43348,0.85741,0.5
161,1.3471,0,0.43261,0.86356,0.5
159.8,0.60563,0,0.43173,0.86972,0.5
158.8,1.536,0,0.43085,0.87587,0.5
159.2,0.71165,0,0.43214,0.87294,0.5
158.3,0.86459,0,0.43343,0.87001,0.5
160.5,0.81279,0,0.43471,0.86708,0.5
160.4,0.12185,0,0.436,0.86414,0.5
165.2,1.0515,0,0.4365,0.87265,0.5
166.1,0.95177,0,0.43699,0.88116,0.5
168.9,0.6586,0,0.43749,0.88967,0.5
168.4,1.9348,0,0.43798,0.89818,0.5
170.3,1.1529,0,0.44109,0.88988,0.5
170.3,1.3091,0,0.4442,0.88157,0.5
172.5,0.57318,0,0.44731,0.87326,0.5
176.1,0.84717,0,0.45042,0.86495,0.5
181.8,0.73234,0,0.45315,0.86634,0.48588
185.4,0.76578,0,0.45588,0.86772,0.47177
191.1,1.2904,0,0.45862,0.8691,0.45765
196.6,-1.3546,1,0.46135,0.87048,0.44353
203.2,0.19776,1,0.45927,0.8634,0.45229
208,-0.21819,1,0.45719,0.85632,0.46105
218.4,-3.7997,1,0.45511,0.84924,0.46981
221.9,-2.553,0,0.45303,0.84216,0.47857
226.6,0.051146,0,0.45174,0.84279,0.48393
231.9,0.066852,0,0.45045,0.84342,0.48928
235.6,0.56114,0,0.44916,0.84404,0.49464
232.6,2.3459,0,0.44787,0.84467,0.5
231.1,2.1646,0,0.44838,0.84428,0.5
228.3,1.2809,0,0.44889,0.84389,0.5
222.8,1.7999,0,0.44941,0.8435,0.5
223,1.6236,0,0.44992,0.84311,0.5
223.5,0.09328,0,0.44775,0.8437,0.5
225,1.0394,0,0.44557,0.84429,0.5
227.6,-1.2051,0,0.44339,0.84488,0.5
233,0.20763,0,0.44122,0.84547,0.5
231.7,0.1154,0,0.4376,0.84353,0.5
236.1,-0.27658,0,0.43399,0.84159,0.5
229.7,-0.46774,0,0.43038,0.83965,0.5
233.7,1.1253,0,0.42676,0.83771,0.5
236.5,-0.11343,0,0.42513,0.83595,0.5
234.2,0.44438,0,0.4235,0.83419,0.5
233.7,0.89958,0,0.42187,0.83244,0.5
238.8,0.70991,0,0.42023,0.83068,0.5
236.9,0.90032,0,0.41566,0.8321,0.5
234.3,0.66477,0,0.41108,0.83352,0.5
235.2,0.83438,0,0.4065,0.83494,0.5
234.9,1.2761,0,0.40193,0.83636,0.5
233.4,0.98176,0,0.39053,0.83547,0.5
232.4,1.3364,0,0.37913,0.83457,0.5
234.8,0.83837,0,0.36773,0.83368,0.5
230.3,0.15883,0,0.35633,0.83278,0.5
230.3,0.15213,0,0.35633,0.83278,0.5
232.3,0.43763,0,0.35633,0.83278,0.5
232.7,0.57897,0,0.35633,0.83278,0.5
149.8,1.8762,0,0.44963,0.72586,0.20197
151.5,0.29062,0,0.45153,0.72683,0.20254
151.2,0.66349,0,0.45343,0.7278,0.2031
155.2,0.44075,0,0.45534,0.72877,0.20367
154.5,0.23499,0,0.45724,0.72975,0.20424
157.3,0.7069,0,0.47532,0.73684,0.22773
156,0.28229,0,0.4934,0.74394,0.25121
153,-0.20495,0,0.51148,0.75104,0.2747
147.1,-0.30518,0,0.52956,0.75814,0.29818
146.8,-1.1819,0,0.5323,0.76172,0.3054
150.7,-0.50138,0,0.53503,0.7653,0.31261
152.9,-0.13661,0,0.53777,0.76889,0.31982
152.9,0.17466,0,0.5405,0.77247,0.32703
155.5,0.91156,0,0.54141,0.77553,0.43577
156.2,0.42884,0,0.54231,0.77859,0.54451
158.1,0.7071,0,0.54322,0.78165,0.65325
155.8,0.5858,0,0.54412,0.78472,0.76199
157.6,0.64212,0,0.54653,0.78174,0.77038
157.1,1.4949,0,0.54894,0.77877,0.77877
157.9,1.0373,0,0.55135,0.77579,0.78716
158.6,0.74521,0,0.55376,0.77282,0.79555
157.6,0.90769,0,0.55552,0.77355,0.79754
156.9,0.47408,0,0.55727,0.77427,0.79953
159.2,0.9604,0,0.55903,0.775,0.80151
158.9,0.017377,0,0.56079,0.77573,0.8035
161.3,0.78046,0,0.55588,0.76913,0.79655
162.4,0.1234,0,0.55096,0.76252,0.78959
163.9,-0.021131,0,0.54605,0.75592,0.78264
165,0.025907,0,0.54114,0.74931,0.77569
168.4,0.7998,0,0.54425,0.75426,0.76887
169.4,0.94103,0,0.54735,0.7592,0.76206
171,0.91392,0,0.55046,0.76415,0.75524
174.6,0.42759,0,0.55356,0.76909,0.74843
178,0.76213,0,0.58087,0.78019,0.75543
180.1,1.1058,0,0.60818,0.7913,0.76242
182.1,1.3875,0,0.63549,0.8024,0.76942
186.9,0.44025,0,0.6628,0.81351,0.77642
191.3,1.6182,0,0.70143,0.82581,0.76108
191.5,1.0535,0,0.74007,0.83811,0.74573
193,1.3225,0,0.77871,0.85041,0.73038
193.6,1.5295,0,0.81734,0.86271,0.71503
195,0.29286,0,0.81468,0.86023,0.71885
194.3,-0.24927,0,0.81202,0.85776,0.72266
193.3,-0.13345,0,0.80935,0.85528,0.72648
192.9,-0.32017,1,0.80669,0.8528,0.7303
193.9,-0.5252,1,0.80837,0.8328,0.72822
192.7,0.041987,1,0.81005,0.81279,0.72615
192.1,0.1022,1,0.81174,0.79278,0.72407
191.9,0.60703,1,0.81342,0.77277,0.722
192.4,-0.24885,1,0.80787,0.78647,0.73613
192.3,-0.75649,1,0.80231,0.80016,0.75026
192.2,-0.71307,1,0.79676,0.81385,0.76439
193,0.043769,1,0.7912,0.82755,0.77852
193,0.7707,1,0.78529,0.81522,0.78588
191.1,0.22073,1,0.77938,0.80289,0.79324
187.4,0.47896,1,0.77347,0.79056,0.80061
187.5,0.46523,1,0.76756,0.77823,0.80797
187.5,-0.31995,1,0.77947,0.77537,0.81407
187.6,0.68804,1,0.79138,0.77251,0.82017
187.2,0.3371,1,0.80329,0.76965,0.82627
187.7,-0.56199,1,0.81521,0.76678,0.83237
188.3,0.26607,1,0.82129,0.76794,0.84452
187.8,0.70164,1,0.82737,0.7691,0.85667
189.8,0.098803,1,0.83345,0.77026,0.86881
191.9,0.26048,1,0.83953,0.77142,0.88096
192.7,-0.27464,1,0.8556,0.78125,0.91072
192,-0.28842,1,0.87167,0.79108,0.94048
193.1,0.52694,1,0.88774,0.80092,0.97024
194.8,0.75672,0,0.9038,0.81075,1
194.8,0.72083,0,0.91299,0.8189,1
192.8,1.1726,0,0.92218,0.82704,1
191.7,0.91386,0,0.93136,0.83519,1
190.9,0.69138,0,0.94055,0.84334,1
190.7,1.1872,0,0.93824,0.83631,1
188.4,-0.10848,0,0.93593,0.82929,1
187.9,-0.33564,0,0.93361,0.82226,1
192.5,0.069673,0,0.9313,0.81523,1
195.6,0.90148,0,0.92426,0.81423,1
197.3,0.62069,0,0.91721,0.81323,1
195.8,2.3407,0,0.91017,0.81222,1
197.6,0.7636,0,0.90312,0.81122,1
192,0.4242,0,0.90404,0.80677,1
190.5,0.76207,0,0.90496,0.80232,1
189.5,0.97753,0,0.90587,0.79787,1
190.9,0.039454,0,0.90679,0.79342,1
190.7,0.24949,0,0.90047,0.78425,1
188,-0.31392,0,0.89414,0.77508,1
186.1,-0.045297,0,0.88782,0.7659,1
186.7,0.27668,0,0.8815,0.75673,1
188.1,0.070439,0,0.89044,0.7689,1
187.6,0.1601,0,0.89937,0.78107,1
189.2,-0.38449,0,0.90831,0.79324,1
190.7,-0.68759,0,0.91725,0.80541,1
193.5,0.21999,0,0.91306,0.8039,1
193.6,0.96159,0,0.90886,0.80239,1
195.2,1.2133,0,0.90467,0.80088,1
195.3,0.67314,0,0.90047,0.79937,1
194.3,0.40379,0,0.90254,0.80475,1
193.7,0.2678,0,0.9046,0.81013,1
191.9,0.15304,0,0.90667,0.81551,1
194.4,1.1963,0,0.90874,0.82089,1
194.8,1.1212,0,0.91112,0.82291,1
195,0.99194,0,0.9135,0.82493,1
192.2,0.89096,0,0.91589,0.82695,1
191.8,1.1088,0,0.91827,0.82897,1
189.5,0.85576,0,0.9205,0.82926,0.99743
192.5,0.82117,0,0.92273,0.82956,0.99485
189.3,1.5505,0,0.92497,0.82985,0.99228
191.1,0.85908,0,0.9272,0.83014,0.98971
192.1,1.0871,0,0.92827,0.82093,0.99228
192.5,0.8179,1,0.92935,0.81173,0.99485
196.1,0.62528,1,0.93043,0.80252,0.99743
194.2,0.88126,1,0.93151,0.79331,1
193.8,0.64491,1,0.93238,0.79143,1
194.7,0.11786,1,0.93324,0.78955,1
193.7,-1.931,1,0.9341,0.78766,1
198,-1.5749,1,0.93497,0.78578,1
202.9,-0.0074072,1,0.9362,0.74994,0.99069
206.5,0.98766,0,0.93744,0.7141,0.98137
209.3,0.2555,0,0.93868,0.67826,0.97206
211.7,1.0267,0,0.93992,0.64242,0.96275
208.5,0.95992,0,0.94332,0.65604,0.97012
208.8,0.44829,0,0.94673,0.66966,0.97749
210.3,0.70843,0,0.95013,0.68328,0.98487
211.1,0.46478,0,0.95354,0.6969,0.99224
214,0.49869,0,0.9539,0.69048,0.99418
215.5,-0.33848,0,0.95427,0.68406,0.99612
216.6,0.62045,0,0.95463,0.67764,0.99806
218.8,0.099768,0,0.955,0.67121,1
220.5,0.22807,0,0.95463,0.71076,1
221.9,0.51353,0,0.95426,0.7503,1
225.3,0.21127,0,0.9539,0.78984,1
224.8,0.42129,0,0.95353,0.82939,1
223.2,0.75791,0,0.95201,0.82606,1
222.1,0.70088,0,0.95049,0.82274,1
223.6,0.19045,0,0.94897,0.81942,1
223.6,0.7253,0,0.94745,0.8161,1
224.7,0.60944,0,0.94769,0.81763,1
224.6,0.76157,0,0.94794,0.81916,1
223.7,0.82482,0,0.94818,0.82068,1
224.9,-0.28671,0,0.94843,0.82221,1
225.9,-0.013713,0,0.94285,0.81827,1
229.7,0.62208,0,0.93728,0.81433,1
227.1,0.36989,0,0.93171,0.81039,1
230.6,0.35864,0,0.92613,0.80645,1
233.4,0.50328,0,0.92613,0.80645,1
235,0.56915,0,0.92613,0.80645,1
235.2,0.3717,0,0.92613,0.80645,1
15,1.6595,0,0.24845,0.3734,0.24889
16,1.6137,0,0.25138,0.37731,0.25177
16,2.2066,0,0.25431,0.38122,0.25466
17.9,2.791,0,0.25724,0.38513,0.25754
18,-0.17775,0,0.26017,0.38904,0.26043
17.8,4.1429,0,0.2499,0.36904,0.25152
17.9,1.6777,0,0.23962,0.34903,0.24261
19.3,6.4949,0,0.22935,0.32902,0.2337
18.4,-3.9126,0,0.21908,0.30901,0.22479
16.7,-0.81788,0,0.21688,0.30437,0.22537
16.5,0.39462,0,0.21468,0.29972,0.22595
17.5,-0.88461,0,0.21249,0.29508,0.22653
16.7,-1.277,0,0.21029,0.29043,0.22711
15.6,0.25219,0,0.21042,0.29069,0.22588
14.8,2.6733,0,0.21054,0.29094,0.22466
15.6,2.5959,0,0.21066,0.2912,0.22343
15.1,4.2623,0,0.21078,0.29146,0.2222
15.3,1.9638,0,0.217,0.30622,0.22112
15.5,-3.1397,0,0.22322,0.32098,0.22003
16.5,5.3769,0,0.22944,0.33575,0.21894
16.2,-4.8184,1,0.23566,0.35051,0.21785
16.4,2.355,1,0.23934,0.36439,0.22355
16.2,1.6036,1,0.24303,0.37828,0.22924
17.3,0.89111,1,0.24671,0.39216,0.23494
16.7,2.9214,0,0.2504,0.40605,0.24064
17.2,-0.75614,0,0.25458,0.40982,0.25056
16.9,2.5674,0,0.25877,0.4136,0.26048
17.8,0.49649,0,0.26295,0.41738,0.2704
18.2,2.3841,0,0.26714,0.42115,0.28033
18.8,4.6468,0,0.26428,0.42196,0.29417
18.5,0.37801,0,0.26142,0.42277,0.30801
19.2,0.76866,0,0.25856,0.42358,0.32185
21.3,-2.0074,1,0.2557,0.42439,0.33569
20.8,-11.488,1,0.25818,0.40442,0.33346
18.6,4.6281,1,0.26065,0.38446,0.33124
19.1,2.8409,1,0.26312,0.3645,0.32901
17.9,2.7678,0,0.26559,0.34453,0.32678
16.5,1.9249,0,0.27583,0.36285,0.33242
16.4,2.1907,0,0.28608,0.38117,0.33806
19.4,0.54108,0,0.29632,0.39949,0.3437
20,2.9035,0,0.30656,0.41781,0.34933
20.4,1.3296,0,0.30343,0.37356,0.36874
21.1,0.8061,0,0.30031,0.32931,0.38814
23.8,1.9627,0,0.29718,0.28506,0.40754
24.3,2.1131,0,0.29405,0.24081,0.42694
25.8,2.753,0,0.28242,0.20607,0.43112
25.7,0.63569,0,0.27079,0.17134,0.43529
28.6,2.1878,0,0.25916,0.1366,0.43947
27.7,0.89349,0,0.24753,0.10187,0.44364
28.3,-0.095294,0,0.24401,0.10981,0.4508
25.5,0.49432,0,0.24049,0.11776,0.45796
25.9,-2.6264,0,0.23697,0.1257,0.46512
25.8,-2.5629,0,0.23345,0.13365,0.47228
25.5,0.82458,0,0.23683,0.19628,0.46408
25.7,0.38073,0,0.2402,0.25891,0.45587
25.7,0.28019,0,0.24357,0.32153,0.44767
25.2,0.95119,1,0.24695,0.38416,0.43946
25.6,4.9131,1,0.24705,0.35159,0.44118
26.4,2.3079,1,0.24714,0.31903,0.4429
26,-0.28168,1,0.24724,0.28646,0.44462
29.7,-4.5943,1,0.24733,0.25389,0.44634
29.5,-5.293,1,0.25032,0.31815,0.4352
31.6,2.264,1,0.2533,0.3824,0.42405
27.8,-3.719,1,0.25628,0.44666,0.41291
24.3,5.4678,0,0.25927,0.51092,0.40177
23.4,3.8295,0,0.2656,0.50833,0.40765
23,1.344,0,0.27192,0.50575,0.41354
22.1,0.60131,0,0.27825,0.50317,0.41943
22.4,1.4385,0,0.28458,0.50059,0.42532
19.3,0.3618,0,0.27976,0.48195,0.42357
19.5,2.851,0,0.27494,0.46331,0.42182
20.2,1.998,0,0.27012,0.44467,0.42006
21,3.9307,0,0.2653,0.42603,0.41831
23.8,2.0931,0,0.27023,0.4597,0.41442
23.5,0.35223,0,0.27516,0.49336,0.41053
22.4,1.1175,0,0.28009,0.52703,0.40664
22.7,5.3537,0,0.28502,0.5607,0.40275
23.7,0.41843,0,0.2914,0.55395,0.39864
24.4,1.0199,0,0.29777,0.5472,0.39454
29.5,3.3035,0,0.30414,0.54045,0.39043
31.7,2.0431,0,0.31051,0.53371,0.38633
36.3,2.736,0,0.31862,0.53888,0.39456
35.8,-1.7452,0,0.32674,0.54406,0.4028
36.2,2.9432,0,0.33485,0.54923,0.41103
35.5,3.479,0,0.34296,0.55441,0.41927
37.1,-1.5117,0,0.35449,0.55781,0.42178
38.9,-1.4333,0,0.36601,0.56122,0.4243
41,4.9565,0,0.37753,0.56463,0.42681
44.9,3.9485,0,0.38906,0.56804,0.42933
46,-5.188,0,0.39313,0.56994,0.41873
46.9,-3.1412,0,0.39721,0.57184,0.40813
47.8,-0.92038,0,0.40128,0.57374,0.39753
47.5,-4.1337,0,0.40536,0.57565,0.38693
47.1,1.9428,0,0.41383,0.57863,0.38238
48.3,1.5579,0,0.42231,0.58162,0.37783
49.3,2.1205,0,0.43078,0.58461,0.37329
50.4,1.6921,0,0.43926,0.58759,0.36874
53.1,2.5503,0,0.44781,0.58723,0.36478
53.3,2.2881,0,0.45636,0.58688,0.36082
56.2,3.495,0,0.46491,0.58652,0.35686
58,2.5448,0,0.47347,0.58616,0.3529
61.4,2.1581,0,0.47962,0.58506,0.35113
62.3,2.6168,0,0.48577,0.58396,0.34937
61.6,1.0878,0,0.49193,0.58286,0.3476
61,-0.38898,0,0.49808,0.58176,0.34584
62.2,1.6691,0,0.51066,0.58472,0.36296
62,1.569,0,0.52325,0.58767,0.38008
63,1.326,0,0.53583,0.59062,0.3972
64,3.5568,0,0.54841,0.59357,0.41432
68.4,2.5842,0,0.55384,0.59451,0.41852
70.7,1.3378,0,0.55928,0.59544,0.42272
72,0.72963,0,0.56471,0.59637,0.42692
71.4,2.6295,0,0.57014,0.5973,0.43112
72.1,-1.5619,0,0.57222,0.59907,0.40567
73.9,2.3295,0,0.5743,0.60084,0.38022
74.9,1.4838,0,0.57638,0.6026,0.35477
77.5,1.8419,0,0.57845,0.60437,0.32932
79.8,1.487,0,0.57403,0.60743,0.32694
82.3,1.1739,0,0.56961,0.61049,0.32457
79.9,1.3751,0,0.56518,0.61355,0.32219
78.9,0.46536,0,0.56076,0.61661,0.31981
79.7,1.0628,0,0.56076,0.61661,0.31981
80.9,-2.9941,0,0.56076,0.61661,0.31981
85.2,5.5819,0,0.56076,0.61661,0.31981
56.8,-0.97671,0,0.73212,0.92849,0.14607
57.1,-1.9995,0,0.73124,0.92077,0.14533
56.8,-0.12421,0,0.73035,0.91305,0.14459
56.7,-1.0676,0,0.72947,0.90533,0.14385
56.5,-0.15831,0,0.72859,0.89761,0.14311
56.5,0.24249,0,0.73956,0.89879,0.14368
58.1,1.0819,0,0.75052,0.89997,0.14426
60.6,0.1149,0,0.76148,0.90114,0.14483
61.1,0.15605,0,0.77245,0.90232,0.1454
63.2,1.1178,0,0.77965,0.90352,0.15032
64,0.2636,0,0.78685,0.90472,0.15523
65.6,0.7027,0,0.79406,0.90592,0.16015
66.5,1.7944,0,0.80126,0.90712,0.16506
67.5,0.84917,0,0.8072,0.90834,0.17825
67.9,1.095,0,0.81313,0.90957,0.19143
68.5,0.8612,0,0.81907,0.91079,0.20461
70.6,0.68698,1,0.82501,0.91202,0.2178
72.5,-0.87591,1,0.82653,0.91781,0.24045
73.5,0.64857,1,0.82805,0.92361,0.26311
76,1.9669,1,0.82957,0.9294,0.28577
77.7,0.8401,0,0.83109,0.9352,0.30843
76.6,2.1083,0,0.83109,0.93344,0.31105
78.1,0.094674,0,0.83109,0.93169,0.31367
77.3,0.24257,0,0.83109,0.92994,0.3163
79.8,1.1328,0,0.83109,0.92819,0.31892
81.2,0.7292,0,0.82962,0.92358,0.31467
81.7,0.4357,0,0.82816,0.91898,0.31042
84.7,1.7493,0,0.82669,0.91438,0.30617
86.6,0.8882,0,0.82522,0.90978,0.30192
87.3,1.4343,0,0.81465,0.89707,0.3137
88.8,2.389,0,0.80409,0.88437,0.32547
88.7,1.1254,0,0.79353,0.87166,0.33724
91.1,1.7925,0,0.78297,0.85896,0.34902
94.8,0.59665,0,0.76558,0.8367,0.34577
97.5,1.5179,0,0.7482,0.81445,0.34251
98.5,0.85788,0,0.73082,0.7922,0.33926
101.8,0.43438,0,0.71343,0.76994,0.33601
104.4,0.65013,0,0.70406,0.77319,0.32206
106.7,0.093421,0,0.69469,0.77644,0.30812
107.6,0.090224,0,0.68531,0.77969,0.29417
113.4,0.67908,0,0.67594,0.78294,0.28023
114.9,0.51381,0,0.66309,0.76903,0.2967
114.7,-1.0434,0,0.65024,0.75513,0.31318
115.8,-0.33557,0,0.63739,0.74122,0.32965
117,-0.28149,1,0.62455,0.72731,0.34612
119.3,-0.12192,1,0.63,0.75527,0.33813
119.1,-0.22897,1,0.63545,0.78322,0.33013
116.3,0.15908,1,0.6409,0.81117,0.32213
117,-0.0080001,1,0.64635,0.83912,0.31413
116,-0.12182,1,0.66229,0.85319,0.35706
116.1,0.63843,1,0.67823,0.86727,0.4
118.5,0.69934,1,0.69417,0.88134,0.44294
117.5,0.72963,1,0.71011,0.89542,0.48587
117.7,0.50702,1,0.7329,0.89191,0.48438
118.1,0.80154,1,0.75569,0.88839,0.48288
119.7,0.67818,1,0.77849,0.88488,0.48139
118.2,1.2097,1,0.80128,0.88137,0.47989
115,1.1541,1,0.80475,0.88225,0.46572
114.5,1.1293,1,0.80822,0.88312,0.45154
114.4,0.56775,1,0.81169,0.884,0.43737
114.2,0.32125,1,0.81516,0.88488,0.42319
114.2,0.3601,1,0.81679,0.88253,0.43988
114.2,0.97755,1,0.81841,0.88018,0.45657
116.8,0.28133,1,0.82003,0.87784,0.47326
115.3,0.89767,0,0.82165,0.87549,0.48995
116.6,0.31788,0,0.81871,0.86725,0.52148
115.9,0.68065,0,0.81577,0.85902,0.553
115.8,0.94764,0,0.81282,0.85079,0.58453
115.4,1.9093,0,0.80988,0.84255,0.61605
117.4,0.88,0,0.81216,0.84639,0.62494
119.2,0.48941,0,0.81444,0.85022,0.63382
118.7,1.0318,0,0.81671,0.85405,0.64271
119.7,0.75683,0,0.81899,0.85789,0.6516
